model,hyperparameters,aggregate,average_rmse_arousal,average_rmse_valence,file_pair
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],0.13977269611744514,0.1355405606376389,../data/raw/scenario_1/train/annotations\sub_18_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.13914956252912783,0.023379562669506318,../data/raw/scenario_1/train/annotations\sub_18_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.1410489365405244,0.023379562669506318,../data/raw/scenario_1/train/annotations\sub_18_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}","['max', 'min']",0.03742362277535983,0.3544818455089828,../data/raw/scenario_1/train/annotations\sub_18_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['mean'],0.10060461615376198,0.23693660425751428,../data/raw/scenario_1/train/annotations\sub_18_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['min'],0.23224813675060466,0.4431365067721571,../data/raw/scenario_1/train/annotations\sub_18_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],0.25334855924457056,0.21321524974250775,../data/raw/scenario_1/train/annotations\sub_18_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_13.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['enlarged'],0.22223809745499537,0.5673008134124784,../data/raw/scenario_1/train/annotations\sub_18_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['mean'],0.3054085228251798,0.44137330348684395,../data/raw/scenario_1/train/annotations\sub_18_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_14.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['enlarged'],1.0950040252366249,0.8566439431654326,../data/raw/scenario_1/train/annotations\sub_18_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_18.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],1.1102032737880985,0.838222548674406,../data/raw/scenario_1/train/annotations\sub_18_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.17295104394262084,0.15045662125040207,../data/raw/scenario_1/train/annotations\sub_18_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['min'],0.1770510105137457,0.1272523464612059,../data/raw/scenario_1/train/annotations\sub_18_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],0.374404563261511,0.09097801120301036,../data/raw/scenario_1/train/annotations\sub_18_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['enlarged'],0.9140251918155092,0.07426440886241518,../data/raw/scenario_1/train/annotations\sub_18_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_18_vid_9.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['mean', 'std', 'max', 'min']",0.3573726201688472,0.9701405747257036,../data/raw/scenario_1/train/annotations\sub_19_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['std'],0.5613859688914099,0.21161397121951428,../data/raw/scenario_1/train/annotations\sub_19_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['enlarged'],0.3415246874375147,0.575157830434427,../data/raw/scenario_1/train/annotations\sub_19_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['mean', 'max']",0.4277162234470719,0.22478348425144667,../data/raw/scenario_1/train/annotations\sub_19_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}","['std', 'max']",0.2746453005914119,0.8765847737175679,../data/raw/scenario_1/train/annotations\sub_19_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['min'],0.33488010798972884,0.7809188562441758,../data/raw/scenario_1/train/annotations\sub_19_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['std', 'min']",0.21914694051095585,0.5740946187406438,../data/raw/scenario_1/train/annotations\sub_19_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['min'],0.3401916869999774,0.3743221520613056,../data/raw/scenario_1/train/annotations\sub_19_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['mean', 'min']",0.44400106152206203,1.062919589196434,../data/raw/scenario_1/train/annotations\sub_19_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['enlarged'],0.5384932696540762,0.9270381685162258,../data/raw/scenario_1/train/annotations\sub_19_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],1.0352900607383868,1.0802081824857714,../data/raw/scenario_1/train/annotations\sub_19_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_18.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['std'],2.200798636404918,0.9824448988346407,../data/raw/scenario_1/train/annotations\sub_19_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}","['std', 'max']",0.2529001998691088,0.1359901327830687,../data/raw/scenario_1/train/annotations\sub_19_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.2720941547739577,0.07295812842906486,../data/raw/scenario_1/train/annotations\sub_19_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.23078903380171553,0.20871431019655928,../data/raw/scenario_1/train/annotations\sub_19_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_9.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['max'],0.2861215355851312,0.20164638733142662,../data/raw/scenario_1/train/annotations\sub_19_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_19_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['mean', 'min']",0.05503785669228651,0.37475005562360253,../data/raw/scenario_1/train/annotations\sub_1_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['min'],0.09581083039821216,0.2589330348781062,../data/raw/scenario_1/train/annotations\sub_1_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['min'],0.5135399647770065,0.06299278819257627,../data/raw/scenario_1/train/annotations\sub_1_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['enlarged'],0.6150895720643529,0.031914906153062396,../data/raw/scenario_1/train/annotations\sub_1_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['mean'],0.4461694245529626,0.0549030102284464,../data/raw/scenario_1/train/annotations\sub_1_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['std', 'min']",0.8904111603941098,0.04475181754536564,../data/raw/scenario_1/train/annotations\sub_1_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],0.5112289058793184,0.07423020202131438,../data/raw/scenario_1/train/annotations\sub_1_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],0.5112289058793184,0.07423020202131438,../data/raw/scenario_1/train/annotations\sub_1_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_13.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['max'],0.15970747695895596,1.4051271716247167,../data/raw/scenario_1/train/annotations\sub_1_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['std', 'max']",0.16607884802510545,1.1665722089255235,../data/raw/scenario_1/train/annotations\sub_1_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['min'],0.8588691303243786,1.0296465049464198,../data/raw/scenario_1/train/annotations\sub_1_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['mean'],0.8971092159710143,0.8175989653118038,../data/raw/scenario_1/train/annotations\sub_1_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['max', 'min']",0.04557459011970158,0.2898016271516259,../data/raw/scenario_1/train/annotations\sub_1_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_20.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.06071730961637593,0.2319661831500893,../data/raw/scenario_1/train/annotations\sub_1_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.3340599029323068,0.21361529827273615,../data/raw/scenario_1/train/annotations\sub_1_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.3340599029323068,0.21361529827273615,../data/raw/scenario_1/train/annotations\sub_1_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_1_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['mean', 'max']",0.07055990823447265,0.16227292613121172,../data/raw/scenario_1/train/annotations\sub_20_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],0.09174668212494064,0.07358680031255409,../data/raw/scenario_1/train/annotations\sub_20_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['std', 'max']",0.34607690655957635,0.527094129360901,../data/raw/scenario_1/train/annotations\sub_20_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['max', 'min']",0.38178433139159096,0.43308677488660274,../data/raw/scenario_1/train/annotations\sub_20_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_10.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['max'],0.07445403313267819,0.5503051653190649,../data/raw/scenario_1/train/annotations\sub_20_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['min'],0.08928964261168909,0.5404034122579616,../data/raw/scenario_1/train/annotations\sub_20_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_11.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.13830905574373864,0.7239749956790039,../data/raw/scenario_1/train/annotations\sub_20_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}","['max', 'min']",0.15238057696520482,0.6423819856792808,../data/raw/scenario_1/train/annotations\sub_20_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_13.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['min'],0.27944446950279545,0.9987165361569307,../data/raw/scenario_1/train/annotations\sub_20_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}","['mean', 'min']",0.45483567963093513,0.6820795653932635,../data/raw/scenario_1/train/annotations\sub_20_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.5069392516066511,0.38051309161125074,../data/raw/scenario_1/train/annotations\sub_20_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_18.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",['max'],0.6103651086081263,0.3020546681689502,../data/raw/scenario_1/train/annotations\sub_20_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['max', 'min']",0.16881650992220465,0.38792727362622687,../data/raw/scenario_1/train/annotations\sub_20_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}",['min'],0.39793448487277044,0.2725226251736089,../data/raw/scenario_1/train/annotations\sub_20_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_20.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],0.13245932321527865,0.11161278288351088,../data/raw/scenario_1/train/annotations\sub_20_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_9.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],0.13273170998366607,0.10386635933599624,../data/raw/scenario_1/train/annotations\sub_20_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_20_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}","['max', 'min']",0.22499071108024402,0.07353551197893761,../data/raw/scenario_1/train/annotations\sub_22_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['mean', 'max']",0.3311444689819822,0.06273685440966305,../data/raw/scenario_1/train/annotations\sub_22_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}","['max', 'min']",0.42879603950808715,0.010540981745771094,../data/raw/scenario_1/train/annotations\sub_22_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_10.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['max', 'min']",0.4316613758538297,0.010072320077705066,../data/raw/scenario_1/train/annotations\sub_22_vid_10.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_10.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}","['mean', 'std']",0.3476394224208839,0.10002608594534253,../data/raw/scenario_1/train/annotations\sub_22_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['max', 'min']",0.36337765132062944,0.0340101422564115,../data/raw/scenario_1/train/annotations\sub_22_vid_11.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_11.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}","['max', 'min']",0.06271243909345416,0.304758721485138,../data/raw/scenario_1/train/annotations\sub_22_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_13.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.06289120465165782,0.304758721485138,../data/raw/scenario_1/train/annotations\sub_22_vid_13.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_13.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['min'],0.58965308854755,1.0284600717281969,../data/raw/scenario_1/train/annotations\sub_22_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_14.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto'}",['max'],0.8954893210799608,0.9297148484280816,../data/raw/scenario_1/train/annotations\sub_22_vid_14.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_14.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['enlarged'],0.8142549333516959,0.7270742406556314,../data/raw/scenario_1/train/annotations\sub_22_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto'}",['max'],1.0836272420768913,0.7121560462245711,../data/raw/scenario_1/train/annotations\sub_22_vid_18.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_18.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['min'],0.026997991046265105,0.4114007861963858,../data/raw/scenario_1/train/annotations\sub_22_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",['std'],0.029485563861418696,0.29028481989171245,../data/raw/scenario_1/train/annotations\sub_22_vid_20.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_20.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.0,0.0,../data/raw/scenario_1/train/annotations\sub_22_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_9.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto'}",['enlarged'],0.0,0.0,../data/raw/scenario_1/train/annotations\sub_22_vid_9.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_22_vid_9.csv
RandomForestRegressor,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['std', 'min']",0.02262950300963733,0.5608318435972591,../data/raw/scenario_1/train/annotations\sub_26_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_1.csv
RandomForestRegressor,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto'}","['mean', 'std', 'max', 'min']",0.033764173885626976,0.2870608292341897,../data/raw/scenario_1/train/annotations\sub_26_vid_1.csv_../data/preprocessed/cleaned_and_prepro/scenario_1/train/physiology\sub_26_vid_1.csv
